{'projects_failed': 0, 'tests': 4, 'tests_passed': 4, 'tests_failed': 0, 'random_failed': 0}
./generated/test_TreB1eN_Pytorch0_4_1_Openpose.py
./generated/test_Scalsol_mega_pytorch.py
./generated/test_egorzakharov_PerceptualGAN.py
./generated/test_ivannz_cplxmodule.py
./generated/test_pfnet_pfrl.py
./generated/test_openclimatefix_skillful_nowcasting.py
./generated/test_ryanxingql_stdf_pytorch.py
./generated/test_kuprel_min_dalle.py
./generated/test_haitongli_knowledge_distillation_pytorch.py
./generated/test_ttaoREtw_Tacotron_pytorch.py
./generated/test_wang_xinyu_pytorchx.py
./generated/test_kemaloksuz_aLRPLoss.py
./generated/test_czq142857_BSP_NET_pytorch.py
./generated/test_sairajk_PyTorch_Pyramid_Feature_Attention_Network_for_Saliency_Detection.py
./generated/test_xwinxu_bayeSDE.py
./generated/test_deepinsight_insightface.py
./generated/test_ChenRocks_UNITER.py
./generated/test_D_X_Y_landmark_detection.py
./generated/test_maudzung_Complex_YOLOv4_Pytorch.py
./generated/test_pkuanjie_ArtFlow.py
./generated/test_tristandeleu_pytorch_meta.py
./generated/test_xinntao_EDVR.py
./generated/test_murufeng_awesome_lightweight_networks.py
./generated/test_zhirongw_lemniscate_pytorch.py
./generated/test_DengBoCong_text_similarity.py
./generated/test_open_mmlab_mmfewshot.py
./generated/test_jayleicn_ClipBERT.py
./generated/test_chaiyujin_glow_pytorch.py
./generated/test_kamo_naoyuki_pytorch_convolutional_rnn.py
./generated/test_huggingface_accelerate.py
./generated/test_qiaoguan_Person_reid_GAN_pytorch.py
./generated/test_open_mmlab_mmaction2.py
./generated/test_HaSai666_rec_pangu.py
./generated/test_yhhhli_BRECQ.py
./generated/test_adriansahlman_stylegan2_pytorch.py
./generated/test_wohlert_semi_supervised_pytorch.py
./generated/test_WongKinYiu_yolor.py
./generated/test_huggingface_torchMoji.py
./generated/test_megvii_research_NAFNet.py
./generated/test_clovaai_dmfont.py
./generated/test_meetps_pytorch_semseg.py
./generated/test_WongKinYiu_ScaledYOLOv4.py
./generated/test_lukas_blecher_AutoMask.py
./generated/test_YudeWang_deeplabv3plus_pytorch.py
./generated/test_ycszen_TorchSeg.py
./generated/test_ppogg_YOLOv5_Lite.py
./generated/test_idiap_fast_transformers.py
./generated/test_xyzforever_BEVT.py
./generated/test_HomebrewNLP_revlib.py
./generated/test_open_mmlab_mmrazor.py
./generated/test_yangyuke001_FIIQA_PyTorch.py
./generated/test_open_mmlab_mmdetection.py
./generated/test_Daniil_Osokin_lightweight_human_pose_estimation_pytorch.py
./generated/test_mit_han_lab_gan_compression.py
./generated/test_chou141253_FGVC_PIM.py
./generated/test_junleen_RainNet.py
./generated/test_lightly_ai_lightly.py
./generated/test_miccaiif_TransMEF.py
./generated/test_learnables_learn2learn.py
./generated/test_hysts_pytorch_shake_shake.py
./generated/test_pyg_team_pytorch_geometric.py
./generated/test_andrewliao11_dni_pytorch.py
./generated/test_Visual_Attention_Network_SegNeXt.py
./generated/test_nihalsid_ViewAL.py
./generated/test_S_aiueo32_lpips_pytorch.py
./generated/test_Xilinx_brevitas.py
./generated/test_hackiey_keypoints.py
./generated/test_yangheng95_PyABSA.py
./generated/test_NetEase_GameAI_Face2FaceRHO.py
./generated/test_sczhou_CodeFormer.py
./generated/test_facebookresearch_higher.py
./generated/test_VITA_Group_GAN_Slimming.py
./generated/test_haotian_liu_yolact_edge.py
./generated/test_VainF_DeepLabV3Plus_Pytorch.py
./generated/test_xalanq_chinese_sentiment_classification.py
./generated/test_RobinBruegger_RevTorch.py
./generated/test_traveller59_second_pytorch.py
./generated/test_arnoweng_CheXNet.py
./generated/test_AberHu_Knowledge_Distillation_Zoo.py
./generated/test_zhaogaofeng611_TextMatch.py
./generated/test_pytorch_translate.py
./generated/test_rishikksh20_iSTFTNet_pytorch.py
./generated/test_jfzhang95_pytorch_deeplab_xception.py
./generated/test_lucidrains_mlp_mixer_pytorch.py
./generated/test_flairNLP_flair.py
./generated/test_hichenway_stock_predict_with_LSTM.py
./generated/test_leonardblier_alrao.py
./generated/test_github_pengge_PyTorch_progressive_growing_of_gans.py
./generated/test_torchgan_torchgan.py
./generated/test_xiaoyufenfei_Efficient_Segmentation_Networks.py
./generated/test_altosaar_variational_autoencoder.py
./generated/test_mit_han_lab_lite_transformer.py
./generated/test_poodarchu_Det3D.py
./generated/test_azavea_raster_vision.py
./generated/test_swz30_Restormer.py
./generated/test_Yang_Liu1082_InvDN.py
./generated/test_HonglinChu_SiamTrackers.py
./generated/test_leoshine_Spherical_Regression.py
./generated/test_chaeyoung_lee_pytorch_CAM.py
./generated/test_karfly_learnable_triangulation_pytorch.py
./generated/test_njustkmg_OMML.py
./generated/test_mit_han_lab_data_efficient_gans.py
./generated/test_BUPT_GAMMA_OpenHGNN.py
./generated/test_ultralytics_yolov3.py
./generated/test_arpitbansal297_Cold_Diffusion_Models.py
./generated/test_youngwanLEE_centermask2.py
./generated/test_facebookresearch_UnsupervisedDecomposition.py
./generated/test_MohitLamba94_Restoring_Extremely_Dark_Images_In_Real_Time.py
./generated/test_YantaoShen_kpm_rw_person_reid.py
./generated/test_yaoyao_liu_meta_transfer_learning.py
./generated/test_zhiqwang_yolov5_rt_stack.py
./generated/test_zhoudaxia233_EfficientUnet_PyTorch.py
./generated/test_jayleicn_TVRetrieval.py
./generated/test_ajbrock_BigGAN_PyTorch.py
./generated/test_tugstugi_mongolian_speech_recognition.py
./generated/test_hendrycks_robustness.py
./generated/test_renqianluo_NAO_pytorch.py
./generated/test_ZQPei_deep_sort_pytorch.py
./generated/test_ecnuycxie_DG_Font.py
./generated/test_TylerYep_torchinfo.py
./generated/test_iscyy_yoloair.py
./generated/test_pytorchbearer_torchbearer.py
./generated/test_allenai_allennlp.py
./generated/test_oeway_pytorch_deform_conv.py
./generated/test_jiasenlu_visDial_pytorch.py
./generated/test_SamsungLabs_fcaf3d.py
./generated/test_jzbontar_pixelcnn_pytorch.py
./generated/test_songyouwei_ABSA_PyTorch.py
./generated/test_easezyc_deep_transfer_learning.py
./generated/test_ziplab_LITv2.py
./generated/test_snakeztc_NeuralDialog_ZSDG.py
./generated/test_implus_PytorchInsight.py
./generated/test_Nixtla_neuralforecast.py
./generated/test_lucidrains_performer_pytorch.py
./generated/test_openseg_group_OCNet_pytorch.py
./generated/test_Tencent_PatrickStar.py
./generated/test_guanfuchen_semseg.py
./generated/test_bkj_pytorch_graphsage.py
./generated/test_fangchangma_self_supervised_depth_completion.py
./generated/test_Eric_mingjie_rethinking_network_pruning.py
./generated/test_clovaai_frostnet.py
./generated/test_okankop_Efficient_3DCNNs.py
./generated/test_microsoft_msrflute.py
./generated/test_hkchengrex_XMem.py
./generated/test_ShichenLiu_CondenseNet.py
./generated/test_ivclab_CPG.py
./generated/test_LYH_YF_MWPToolkit.py
./generated/test_kamalesh0406_Audio_Classification.py
./generated/test_NKI_AI_direct.py
./generated/test_funcwj_deep_clustering.py
./generated/test_ustcml_RecStudio.py
./generated/test_bubbliiiing_yolo3_pytorch.py
./generated/test_lucidrains_pi_GAN_pytorch.py
./generated/test_Rayhane_mamah_Efficient_VDVAE.py
./generated/test_nibuiro_CondConv_pytorch.py
./generated/test_szq0214_FKD.py
./generated/test_locuslab_mpc_pytorch.py
./generated/test_xqding_TD_VAE.py
./generated/test_foolwood_SiamMask.py
./generated/test_csqiangwen_DeepFillv2_Pytorch.py
./generated/test_zllrunning_face_parsing_PyTorch.py
./generated/test_hikvision_research_skelact.py
./generated/test_facebookresearch_fairscale.py
./generated/test_hkchengrex_CascadePSP.py
./generated/test_VIPL_Audio_Visual_Speech_Understanding_Lipreading_DenseNet3D.py
./generated/test_SunghwanHong_Cost_Aggregation_transformers.py
./generated/test_tinyvision_DAMO_YOLO.py
./generated/test_HypoX64_DeepMosaics.py
./generated/test_lucidrains_imagen_pytorch.py
./generated/test_jinserk_pytorch_asr.py
./generated/test_pytorch_torchdynamo.py
./generated/test_sberbank_ai_lab_LightAutoML.py
./generated/test_Yura52_rtdl.py
./generated/test_avanetten_yoltv5.py
./generated/test_hyk1996_Single_Human_Parsing_LIP.py
./generated/test_zhangbaijin_SpA_Former_shadow_removal.py
./generated/test_lonePatient_daguan_2019_rank9.py
./generated/test_BloodAxe_pytorch_toolbelt.py
./generated/test_loicland_superpoint_graph.py
./generated/test_yaohungt_Gated_Spatio_Temporal_Energy_Graph.py
./generated/test_kamenbliznashki_normalizing_flows.py
./generated/test_AbnerHqC_GaitSet.py
./generated/test_andreas128_RePaint.py
./generated/test_Cai_Yichao_torch_backbones.py
./generated/test_sweetcocoa_ddsp_pytorch.py
./generated/test_Po_Hsun_Su_pytorch_ssim.py
./generated/test_stigma0617_VoVNet_pytorch.py
./generated/test_clovaai_lffont.py
./generated/test_lzx1413_PytorchSSD.py
./generated/test_DrSleep_light_weight_refinenet.py
./generated/test_Sunnydreamrain_IndRNN_pytorch.py
./generated/test_havakv_pycox.py
./generated/test_frotms_PaddleOCR2Pytorch.py
./generated/test_Harry24k_adversarial_attacks_pytorch.py
./generated/test_rlworkgroup_garage.py
./generated/test_zhangjunh_DR_GAN_by_pytorch.py
./generated/test_xiaoyufenfei_LEDNet.py
./generated/test_songquanpeng_pytorch_template.py
./generated/test_rixwew_pytorch_fm.py
./generated/test_PinataFarms_FEARTracker.py
./generated/test_shrubb_latent_pose_reenactment.py
./generated/test_open_mmlab_mmaction.py
./generated/test_THU_KEG_OmniEvent.py
./generated/test_thu_ml_tianshou.py
./generated/test_tianzhi0549_FCOS.py
./generated/test_ly015_intrinsic_flow.py
./generated/test_PetrochukM_PyTorch_NLP.py
./generated/test_AIStream_Peelout_flow_forecast.py
./generated/test_bubbliiiing_yolox_pytorch.py
./generated/test_CoinCheung_BiSeNet.py
./generated/test_POSTECH_CVLab_PyTorch_StudioGAN.py
./generated/test_ZhendongWang6_Uformer.py
./generated/test_gjy3035_C_3_Framework.py
./generated/test_Hawkeye_FineGrained_Hawkeye.py
./generated/test_meijieru_crnn_pytorch.py
./generated/test_speedinghzl_pytorch_segmentation_toolbox.py
./generated/test_mhaut_AngularGrad.py
./generated/test_shunsukesaito_PIFu.py
./generated/test_ShawnBIT_UNet_family.py
./generated/test_asteroid_team_torch_audiomentations.py
./generated/test_Tramac_awesome_semantic_segmentation_pytorch.py
./generated/test_qubvel_segmentation_models_pytorch.py
./generated/test_NVIDIA_retinanet_examples.py
./generated/test_georgian_io_Knowledge_Distillation_Toolkit.py
./generated/test_ggjy_HitDet_pytorch.py
./generated/test_autogluon_autogluon.py
./generated/test_ltkong218_IFRNet.py
./generated/test_NVlabs_NVAE.py
./generated/test_AutoVision_cloud_SA_Det3D.py
./generated/test_leftthomas_SRGAN.py
./generated/test_lyakaap_pytorch_template.py
./generated/test_RizwanMunawar_yolov7_segmentation.py
./generated/test_VITA_Group_FasterSeg.py
./generated/test_microsoft_NeuronBlocks.py
./generated/test_Project_MONAI_MONAI.py
./generated/test_Miraclelucy_dive_into_deep_learning.py
./generated/test_Tongjilibo_bert4torch.py
./generated/test_zjunlp_KnowPrompt.py
./generated/test_lxx1991_pytorch_voxel_flow.py
./generated/test_WynMew_FaceAttribute.py
./generated/test_iceychris_LibreASR.py
./generated/test_maggie0830_DCCRN.py
./generated/test_XuyangBai_PointDSC.py
./generated/test_Cadene_pretrained_models_pytorch.py
./generated/test_CDOTAD_AlphaGAN_Matting.py
./generated/test_microsoft_snca_pytorch.py
./generated/test_facebookresearch_TimeSformer.py
./generated/test_kuangliu_pytorch_cifar.py
./generated/test_StefOe_indrnn_pytorch.py
./generated/test_CLUEbenchmark_CLUE.py
./generated/test_JunjH_Visualizing_CNNs_for_monocular_depth_estimation.py
./generated/test_bayesiains_nflows.py
./generated/test_649453932_Bert_Chinese_Text_Classification_Pytorch.py
./generated/test_HawkAaron_E2E_ASR.py
./generated/test_Okery_YOLOv5_PyTorch.py
./generated/test_kekmodel_FixMatch_pytorch.py
./generated/test_songlab_cal_tape.py
./generated/test_Cadene_skip_thoughts_torch.py
./generated/test_yangle15_RANet_pytorch.py
./generated/test_jrzaurin_pytorch_widedeep.py
./generated/test_ShiZiqiang_dual_path_RNNs_DPRNNs_based_speech_separation.py
./generated/test_asteroid_team_asteroid.py
./generated/test_zhanghengdev_MutualGuide.py
./generated/test_DeepVAC_deepvac.py
./generated/test_bubbliiiing_yolov4_pytorch.py
./generated/test_manujosephv_pytorch_tabular.py
./generated/test_INVOKERer_DeepRFT.py
./generated/test_crcrpar_pytorch_sngan_projection.py
./generated/test_sithu31296_semantic_segmentation.py
./generated/test_ziwei_zh_CorrPM.py
./generated/test_mkocabas_VIBE.py
./generated/test_sunset1995_pytorch_layoutnet.py
./generated/test_lucidrains_lightweight_gan.py
./generated/test_nianticlabs_simplerecon.py
./generated/test_ZJULearning_MaxSquareLoss.py
./generated/test_jfzhang95_pytorch_video_recognition.py
./generated/test_lucidrains_reformer_pytorch.py
./generated/test_rwightman_gen_efficientnet_pytorch.py
./generated/test_svip_lab_Indoor_SfMLearner.py
./generated/test_Shmuma_ptan.py
./generated/test_KaiyangZhou_deep_person_reid.py
./generated/test_guanfuchen_facedet.py
./generated/test_GRAAL_Research_poutyne.py
./generated/test_open_mmlab_mmclassification.py
./generated/test_jaywalnut310_vits.py
./generated/test_hav4ik_Hydra.py
./generated/test_dreamhomes_PyTorch_GNNs.py
./generated/test_JingyunLiang_MANet.py
./generated/test_LikeLy_Journey_SegmenTron.py
./generated/test_jeya_maria_jose_Medical_Transformer.py
./generated/test_BIGBALLON_CIFAR_ZOO.py
./generated/test_JunlinHan_DCLGAN.py
./generated/test_wangguanan_JSIA_ReID.py
./generated/test_jankrepl_deepdow.py
./generated/test_keitakurita_Better_LSTM_PyTorch.py
./generated/test_esceptico_perceiver_io.py
./generated/test_nlp_uoregon_trankit.py
./generated/test_sungonce_CVNet.py
./generated/test_willi_menapace_PlayableVideoGeneration.py
./generated/test_facebookresearch_maskrcnn_benchmark.py
./generated/test_szq0214_Un_Mix.py
./generated/test_yqyao_SSD_Pytorch.py
./generated/test_hou_yz_MVDet.py
./generated/test_Ericonaldo_ILSwiss.py
./generated/test_vt_vl_lab_flownet2_pytorch.py
./generated/test_VCasecnikovs_Yet_Another_YOLOv4_Pytorch.py
./generated/test_IDEA_Research_detrex.py
./generated/test_HKUST_KnowComp_MnemonicReader.py
./generated/test_Fafa_DL_Awesome_Backbones.py
./generated/test_jiupinjia_stylized_neural_painting.py
./generated/test_harryhan618_LaneNet.py
./generated/test_matajoh_fourier_feature_nets.py
./generated/test_awslabs_sockeye.py
./generated/test_ayooshkathuria_pytorch_yolo_v3.py
./generated/test_xmu_xiaoma666_External_Attention_pytorch.py
./generated/test_quark0_darts.py
./generated/test_pbloem_former.py
./generated/test_csdongxian_AWP.py
./generated/test_chenjun2hao_Bert_OCR_pytorch.py
./generated/test_L1aoXingyu_pytorch_beginner.py
./generated/test_NATSpeech_NATSpeech.py
./generated/test_txsun1997_Black_Box_Tuning.py
./generated/test_akirasosa_mobile_semantic_segmentation.py
./generated/test_Cysu_open_reid.py
./generated/test_Qiulin_W_SAFA.py
./generated/test_Nioolek_PPYOLOE_pytorch.py
./generated/test_hyunwoongko_transformer.py
./generated/test_cosmic_cortex_pytorch_UNet.py
./generated/test_ellisdg_3DUnetCNN.py
./generated/test_voldemortX_DST_CBC.py
./generated/test_smilelight_lightNLP.py
./generated/test_920232796_bert_seq2seq.py
./generated/test_heshuting555_NAIC_Person_ReID_DMT.py
./generated/test_mx_mark_VideoTransformer_pytorch.py
./generated/test_open_mmlab_mmflow.py
./generated/test_hirofumi0810_neural_sp.py
./generated/test_digantamisra98_Echo.py
./generated/test_bshall_VectorQuantizedCPC.py
./generated/test_XPFly1989_FCRN.py
./generated/test_yhenon_pytorch_retinanet.py
./generated/test_codeslake_RefVSR.py
./generated/test_NVIDIA_pix2pixHD.py
./generated/test_pytorch_ignite.py
./generated/test_GMvandeVen_continual_learning.py
./generated/test_jaywalnut310_glow_tts.py
./generated/test_pygod_team_pygod.py
./generated/test_cedias_Hierarchical_Sentiment.py
./generated/test_PyRetri_PyRetri.py
./generated/test_richzhang_PerceptualSimilarity.py
./generated/test_ultralytics_yolov5.py
./generated/test_kevinzakka_torchkit.py
./generated/test_eladhoffer_seq2seq_pytorch.py
./generated/test_sweetcocoa_DeepComplexUNetPyTorch.py
./generated/test_maua_maua_maua_maua.py
./generated/test_ShuangXieIrene_ssds_pytorch.py
./generated/test_tomassosorio_OCR_tablenet.py
./generated/test_xinntao_Real_ESRGAN.py
./generated/test_ELEKTRONN_elektronn3.py
./generated/test_lightaime_deep_gcns_torch.py
./generated/test_BangLiu_QANet_PyTorch.py
./generated/test_nachiket92_PGP.py
./generated/test_elbayadm_attn2d.py
./generated/test_yearing1017_UAVI_Seg_Pytorch.py
./generated/test_NVlabs_few_shot_vid2vid.py
./generated/test_baal_org_baal.py
./generated/test_DerrickWang005_CRIS_pytorch.py
./generated/test_jurgisp_pydreamer.py
./generated/test_laddie132_Match_LSTM.py
./generated/test_Spijkervet_SimCLR.py
./generated/test_SurajDonthi_Multi_Camera_Person_Re_Identification.py
./generated/test_kmeng01_rome.py
./generated/test_ProGamerGov_neural_dream.py
./generated/test_Rhyssiyan_DER_ClassIL_pytorch.py
./generated/test_daili0015_ModelFeast.py
./generated/test_bearpaw_pytorch_classification.py
./generated/test_vturrisi_solo_learn.py
./generated/test_woodfrog_vse_infty.py
./generated/test_S_aiueo32_contextual_loss_pytorch.py
./generated/test_cszn_KAIR.py
./generated/test_opendilab_DI_drive.py
./generated/test_showlab_EgoVLP.py
./generated/test_ritheshkumar95_pytorch_vqvae.py
./generated/test_OverEuro_deep_head_pose_lite.py
./generated/test_cwq159_PyTorch_Spiking_YOLOv3.py
./generated/test_ikostrikov_pytorch_flows.py
./generated/test_bharathgs_NALU.py
./generated/test_torch_points3d_torch_points3d.py
./generated/test_lhwcv_mlsd_pytorch.py
./generated/test_ming71_mmdetection_annotated.py
./generated/test_lucidrains_stylegan2_pytorch.py
./generated/test_terran_project_terran.py
./generated/test_HazyResearch_butterfly.py
./generated/test_sony_sqvae.py
./generated/test_openseg_group_openseg_pytorch.py
./generated/test_Megvii_BaseDetection_YOLOX.py
./generated/test_anguelos_tormentor.py
./generated/test_JonasSchult_Mask3D.py
./generated/test_IDKiro_CBDNet_pytorch.py
./generated/test_plkmo_BERT_Relation_Extraction.py
./generated/test_guotong1988_NL2SQL_RULE.py
./generated/test_DocF_multispectral_object_detection.py
